GeneName	TPM	log2_TPM
PDCD11	30.44469681	4.974744819929208
PDCD1LG2	3.423755597	2.1452716819704345
PDCD2	237.5684981	7.8982597440361735
PDCD2L	9.714529616	3.4214966098052173
PDCD4	169.8482598	7.416571742665989
PDCD4-AS1	0.79586152	0.8446761072551097
PDCD5	240.5804209	7.916359724613583
PDCD6	152.1501851	7.258803300021215
PDCD6-AHRR	8.908518858999999	3.308669417202246
PDCD6IP	425.3755869	8.735981025396535
PDCD6IP-DT	10.41666667	3.513069582660595
PDCD6IPP2	0.104020388	0.1427668146839262
PDCD7	37.96049211	5.283939995252778
PDCL	17.12203631	4.179673169670443
PDCL3	10.77494458	3.5576483649148716
PDCL3P2	1.388888889	1.2563397533268876
PDCL3P4	113.3661671	6.837516514
PDCL3P5	4.155124654	2.3660073132448516
PDCL3P6	8.498583569	3.2477123944610753
PDCL3P7	1.404494382	1.265733555421266
PDE10A	45.08058966	5.526087273036633
PDE11A	0.336596969	0.4185645077048988
PDE12	48.1973767	5.620509485191701
PDE1A	1.644714669	1.4031120823303895
PDE1B	10.53095762	3.527440425043421
PDE1C	7.283441283	3.0502302472536433
PDE2A	36.13402988	5.214669983535738
PDE2A-AS2	2.64084507	1.864273350642822
PDE3A	13.114420423999999	3.819097983959198
PDE3A-AS1	0.234439104	0.30385566878191644
PDE3B	12.516051429000001	3.7566018400120798
PDE4A	25.48248152	4.726966410128648
PDE4B	120.5088719	6.9249178454466715
PDE4B-AS1	13.14028471	3.8217392635191088
PDE4C	0.540092224	0.6230167451563322
PDE4D	58.44896252	5.893579727777957
PDE4DIP	267.7539273	8.070142026893786
PDE4DIPP2	14.07013459	3.913620396554431
PDE4DIPP4	0.210602323	0.2757250245213668
PDE4DIPP6	292.9424788	8.199390054
PDE4DIPP7	2.081024357	1.6234100876301731
PDE5A	260.2357102	8.029208312494783
PDE6A	0.552655834	0.6347380733774312
PDE6B	3.108588468	2.038642831866248
PDE6C	27.24649351	4.819999878885357
PDE6D	28.02413487	4.8591811598296415
PDE6G	1.466292142	1.3023437027623064
PDE7A	178.7084857	7.489514723129213
PDE7B	7.513908768	3.0898216307986006
PDE8A	403.0192937	8.65828038
PDE8B	8.305243297	3.2180438718090496
PDE9A	64.16455833	6.026015620218849
PDE9A-AS1	1.959583588	1.5653942036284167
PDF	22.03482046	4.525744448
PDGFA	7.369281264	3.065103732526427
PDGFB	46.2009072	5.560742683387431
PDGFC	82.7270705	6.387622242912101
PDGFD	13.77393834	3.884982556481488
PDGFRA	14.96851573	3.9971583156838335
PDGFRB	573.3784902	9.165857912719616
PDGFRL	8.209277953	3.2030880472545316
PDGFRL2P	1.506704837	1.3257921296915987
PDHA1	41.41497619	5.406501846978244
PDHA1P1	14.35750179	3.9408716463431257
PDHB	115.8404756	6.868396325690468
PDHX	115.4289861	6.863306465842911
PDIA2	1.471804094	1.3055644051295894
PDIA3	864.9703726	9.758173856669547
PDIA3P1	34.53859217	5.1513146264560525
PDIA3P2	12.65822785	3.771698401511474
PDIA4	22.812368835999997	4.573639240819369
PDIA5	54.28840931	5.788905159834224
PDIA6	48.02283568	5.615382032878187
PDIK1L	38.973473272999996	5.320971028066799
PDK1	60.60514007	5.9449788232175536
PDK2	159.5088902	7.326509396479664
PDK3	55.097427761999995	5.809862715274289
PDK4	46.45419047	5.568463585787095
PDLIM1	132.36859083000002	7.0592751322400105
PDLIM1P4	11.92842942	3.692475118
PDLIM2	16.77591325	4.151851775780167
PDLIM3	786.5195949	9.621172010469845
PDLIM4	18.11616813	4.256721456694092
PDLIM5	459.9058713	8.848328336
PDLIM7	128.7694425	7.019806894249144
PDLIM7-AS1	10.16988328	3.4815422053061753
PDP1	94.07171638	6.5709443012248325
PDP2	46.36103117	5.565628587302862
PDPK1	98.61862570400001	6.6383436032307275
PDPK2P	6.5703447189999995	2.9203589954644658
PDPN	6.235566275	2.8551059303941266
PDPR	75.58093064	6.2589132872930735
PDPR2P	21.50478376	4.4921597974276795
PDRG1	8.04150454	3.176562862440184
PDS5A	252.9205178	7.988233165
PDS5B	125.9825281	6.988486195199907
PDSS1	26.67083112	4.790294072217769
PDSS1P1	12.56732496	3.7620643906346367
PDSS2	15.89564736	4.078579723331748
PDXDC1	35.96382039	5.208041968755552
PDXDC2P	53.387588973999996	5.765205566795545
PDXDC2P-NPIPB14P	132.8222537	7.064174235
PDXK	154.5801821	7.28151449
PDXP	35.69758238	5.197613116994748
PDXP-DT	2.41750272	1.7729424860768217
PDYN	0.504959296	0.5897244675477206
PDZD11	26.979711730000002	4.806309193635854
PDZD2	130.3039134	7.036766104950861
PDZD4	13.4626637	3.8542613838893836
PDZD7	84.45216084	6.417045068784366
PDZD8	48.48143228	5.628815355778583
PDZD9	1.739735888	1.454036823317939
PDZK1	513.5436985900001	9.007149796
PDZK1IP1	14.97149844	3.997427766913873
PDZK1P1	27.6498069	4.84045351
PDZPH1P	6.475865859	2.9022406827412177
PDZRN3	28.860066666999998	4.900145481392734
PDZRN3-AS1	0.658126615	0.7295541756262931
PDZRN4	3.49477792	2.168249836
PEA15	203.23716301000002	7.674101592778151
PEAK1	119.93557905099999	6.918094935347175
PEAK3	1.855533466	1.5137602926486524
PEAR1	24.950833166000002	4.697708952744534
PEBP1	29.785341269999996	4.944171656482677
PEBP1P2	3.584229391	2.196679237
PEBP4	0.42868191499999997	0.5146847472710121
PECAM1	90.75906961	6.5197788581888645
PECR	24.0893529	4.649003356272729
PEDS1	81.84416139	6.3723281190629795
PEDS1-UBE2V1	23.95399509	4.641198901837775
PEF1	105.1956168	6.730580410642575
PEF1-AS1	112.3941226	6.825202054
PEG10	288.5459927	8.177648719928584
PEG13	12.38938053	3.743017309696661
PEG3	38.23628314	5.294116475978627
PELATON	30.00944543	4.954635820139491
PELI1	74.34170636	6.235376803102751
PELI2	26.86032846	4.800140361665813
PELI3	117.4499871	6.888134230868294
PELO	47.940017080000004	5.612942699803377
PELP1	153.9545095	7.275700931010654
PEMT	67.08113432	6.089183169
PENK	1.912008734	1.5420146826243808
PENK-AS1	0.289601163	0.3669249500436358
PEPD	47.33097301	5.594876135
PER1	280.374144	8.136345952532027
PER2	56.19794676	5.837891454262841
PER3	360.1302875	8.496375612062122
PERCC1	6.242568371	2.856501398831137
PERM1	3.5092663010000003	2.172892713
PERP	1.427438541	1.279434769293506
PES1	91.29258032	6.5281427647191865
PET100	12.19735379	3.722176777418843
PET117	3.39174675	2.1347948637572247
PEX1	168.6249773	7.406204812189137
PEX10	51.87777009	5.724589432971573
PEX11A	20.88538034	4.451895551413977
PEX11B	137.1799701	7.110404694980133
PEX11G	12.14076583	3.7159774516362587
PEX12	38.0885842	5.288675425622787
PEX13	43.26762015	5.468179910446555
PEX14	24.10319682	4.649799193601789
PEX16	77.59556696	6.296376037131342
PEX19	242.3573284	7.926932410099432
PEX2	110.70795820000001	6.803588158466999
PEX26	55.878045650000004	5.829799989178505
PEX3	23.3734204	4.607236818399496
PEX5	8.262324077	3.211374235998773
PEX5L	1042.640296	10.027408838357049
PEX5L-AS1	54.05838948	5.782890504980676
PEX5L-AS2	56.67384057	5.849845191268971
PEX6	23.94609453	4.640742065029894
PEX7	24.72570454	4.685138682971049
PF4	18.69910716	4.300058337438386
PF4V1	1.683501684	1.4241167934576093
PFAS	30.88557517	4.994832000240775
PFDN1	78.83722009	6.318989582193377
PFDN2	9.263234129	3.359413516538403
PFDN4	29.85636098	4.947496023754126
PFDN5	407.7226298	8.674978313302764
PFDN6	15.73037875	4.064398201371355
PFKFB1	29.86251437	4.947783697806724
PFKFB2	23.01748581	4.586013230380619
PFKFB3	645.5211665	9.336553793
PFKFB4	117.9439383	6.894137940070692
PFKL	104.6234885	6.722786886257263
PFKM	149.4353249	7.2329995669505225
PFKP	33.42917158	5.105559562701832
PFKP-DT	3.460207612	2.157110865713233
PFN1	292.0946593	8.195222869503107
PFN1P10	21.40672783	4.485860074922084
PFN1P11	1.875921211	1.5240241521135813
PFN1P2	10.15247947	3.4792925877389838
PFN1P3	7.462686567	3.0811157344564677
PFN1P4	4.975124378	2.578968744500278
PFN1P6	37.59398496	5.27030411
PFN1P8	1.841620626	1.506713958689704
PFN2	1051.19555	10.039187137998216
PFN4	9.140346404	3.342035031922579
PGAM1	59.68914578	5.923366609161676
PGAM1P10	9.198423127	3.3502741958367324
PGAM1P11	1.022494888	1.0161360561453048
PGAM1P4	1.333333333	1.2223924211303485
PGAM1P5	131.3467927	7.048179422543931
PGAM1P6	5.354752343	2.667835901707361
PGAM1P7	4.070556309	2.3421440391825974
PGAM1P8	2.973661852	1.9904691083200374
PGAM2	45.05455825	5.525272049015514
PGAM4	2.958579882	1.9849829644843533
PGAM4P1	1.529051988	1.3385966938057736
PGAM5	29.40455875	4.926215747366114
PGAP1	44.5719524	5.510074274789953
PGAP2	401.5208227	8.652919606
PGAP3	70.16407196	6.153077157948212
PGAP4	1.287367236	1.1936880085232588
PGAP6	124.099224	6.966929030712716
PGBD1	12.48927448	3.753740849760676
PGBD2	13.786969680999999	3.8862545236511905
PGBD4	5.451241672	2.689576863114897
PGBD4P2	4.87804878	2.555337331492152
PGBD4P3	5.202913632	2.6329460372822675
PGBD5	9.873663795999999	3.4427662219798667
PGD	64.95603126	6.043432685779081
PGF	26.20392411	4.765742867
PGGHG	1000.668753	9.968189779247078
PGGT1B	64.76536963	6.039256192211999
PGK1	512.0511078010001	9.002958737436414
PGK1P1	3.205128205	2.0721497857118507
PGLS	68.89414513	6.1270997043821716
PGLS-DT	71.20504638999999	6.1740277650664135
PGLYRP1	5.126890541	2.6151550773039665
PGLYRP2	3.2325687839999997	2.0815335137273796
PGM1	21.949414576000002	4.520385446823877
PGM2	38.49908516	5.303747334388633
PGM2L1	4.792920563	2.534290881796924
PGM3	272.6201969	8.096030914676856
PGM5	8.489173266	3.2462823994700023
PGM5P2	61.586025770000006	5.967768662542359
PGM5P4	0.702181444	0.7673848292723519
PGP	32.16443519	5.051565051019715
PGPEP1	106.1401028	6.743354775670259
PGPEP1L	0.475009829	0.5607245681709605
PGR	206.4226263	7.6964294661358315
PGR-AS1	18.0049168	4.248300803870264
PGRMC1	47.30868663	5.594210725588577
PGRMC2	467.17247301000003	8.870896301030633
PGS1	130.4675349	7.038562768794924
PHACTR1	62.72820353	5.993860087159407
PHACTR2	78.56992767	6.314151382474188
PHACTR2-AS1	19.872721464999998	4.383546811728618
PHACTR2P1	8.177121435	3.198041698007723
PHACTR3	71.36306280299999	6.177181566931457
PHACTR4	109.78696550000001	6.791644343
PHAF1	102.1840306	6.689075897
PHAX	36.90401005	5.244278581
PHB	145.561809	7.195365405
PHB2	325.629377	8.351510742452444
PHBP12	33.29223181	5.0998098958200115
PHBP13	14.47368421	3.951744831343708
PHBP19	19.61257134	4.365452581858606
PHBP2	17.36972705	4.199258284943759
PHBP21	1.215066829	1.1473502258288084
PHBP5	3.90625	2.294620748891627
PHBP7	4.914004914	2.5641354422070513
PHBP9	29.09090909	4.911255788126335
PHC1	110.4075114	6.799702696395981
PHC1P1	0.980071872	0.9855527977271649
PHC2	363.8793997	8.511275891573336
PHC2-AS1	11.71087327	3.6679912455307426
PHC3	656.582357	9.361027782
PHETA1	19.92282167	4.387005522636879
PHETA2	5.990418024	2.8053787307250917
PHEX	2.060307461	1.613676603956144
PHF1	270.1637213	8.083020365
PHF10	135.7220059	7.095101658378548
PHF10P1	1.582278481	1.3686445937873206
PHF11	301.57718067400003	8.241159378354386
PHF12	429.0211178	8.748263700180058
PHF13	9.570734778	3.402003757675431
PHF14	331.883325	8.378872793796369
PHF19	45.04858491	5.525084917459721
PHF2	28.50371489	4.882824714358363
PHF20	140.3240652	7.142863343756688
PHF20L1	2168.64348	11.083242280582617
PHF21A	664.5557172	9.378415636694765
PHF21B	542.9307135	9.087279080823842
PHF23	86.73133289	6.4550202822273155
PHF3	281.6102762	8.142670115126796
PHF5A	27.585273915000002	4.837200209679538
PHF6	105.9651877	6.740997530895928
PHF7	140.207208	7.141669923174007
PHF8	140.0289222	7.139847250871751
PHGDH	29.83386278	4.946443732637098
PHGR1	31.49158057	5.021994020919706
PHIP	32.40896523	5.062163393912648
PHKA1	19.53448503	4.359976862317259
PHKA1-AS1	3.205265182	2.072196779004445
PHKA2	83.23496767	6.396347344876736
PHKA2-AS1	38.64929837	5.309223431146859
PHKB	377.3479692	8.563569891144597
PHKG1	53.45242076	5.766924282267204
PHKG2	185.3055401	7.541526765558229
PHLDA1	77.97042288	6.303240510782426
PHLDA1-AS1	21.46892655	4.489859296
PHLDA1-DT	24.19354839	4.654982427921356
PHLDA3	24.23408598	4.657301925402577
PHLDB1	291.4891135	8.192239118152505
PHLDB2	392.3701004	8.619743494147016
PHLDB3	89.77386937	6.504205150630917
PHLPP1	35.90853249	5.205882471128138
PHLPP2	52.42009892	5.7393107423553555
PHOSPHO1	50.59444256	5.689143770416991
PHOSPHO2	335.8538734	8.395979078305764
PHOX2A	1.037219922	1.026601730550555
PHPT1	438.6478173	8.780204496122725
PHRF1	9.994884608	3.4587605579852236
PHTF1	71.35973762	6.177115271651929
PHTF2	74.22958886	6.233228300652484
PHYH	68.0737626	6.110065907349708
PHYHD1	210.2595638	7.722872843790783
PHYHIP	0.322645695	0.4034266500343556
PHYHIPL	3.582916117	2.1962658797127435
PHYKPL	721.7582256	9.497369312722325
PI15	1.597118294	1.3769117276398986
PI16	2.447070992	1.7853710111367675
PI4K2B	11.89468652	3.688704795610204
PI4KA	354.6421741	8.474282607331256
PI4KAP1	19.72122774	4.373037580909184
PI4KAP2	11.55331254	3.6499962040924454
PI4KB	227.254162	7.834497356297688
PIANP	6.099065753	2.8276291764203667
PIAS1	203.4971534	7.6759369506281026
PIAS2	125.9837309	6.988499861132159
PIAS3	433.6839434	8.763822995260858
PIAS4	127.6089946	7.006847734469628
PIBF1	92.03723071	6.539736249933104
PICALM	608.7809283	9.252147218644385
PICART1	2.084783353	1.6251691712133352
PICK1	143.9137456	7.179050636182919
PID1	7.628744912	3.109150728475515
PIDD1	105.6969927	6.737375704
PIEZO1	462.5976821	8.856729542899723
PIEZO2	820.4224611	9.681980586919996
PIF1	2.279107249	1.713303088394619
PIFO	2.908976092	1.9667907608721469
PIGA	141.3608496	7.153408637201805
PIGAP1	11.69188446	3.665834387805839
PIGB	259.2473593	8.023739714679468
PIGBOS1	16.634118948999998	4.140297591283138
PIGC	63.17888196	6.004026752081993
PIGCP1	26.81564246	4.797824523
PIGF	120.5791351	6.9257518500551205
PIGFP1	1.531393568	1.3399318276620966
PIGFP2	35.33026114	5.183099830693855
PIGG	317.3665706	8.314545046455772
PIGH	123.0891344	6.955232984
PIGHP1	15.92920354	4.081442195946008
PIGK	30.9402489	4.997303650044497
PIGL	113.0558095	6.833596122326748
PIGM	31.68513782	5.030562875336358
PIGN	629.1458139	9.299541892
PIGO	71.74867618	6.184849090240272
PIGP	107.9353804	6.767328784
PIGQ	673.9227105	9.39857849
PIGR	2.555725829	1.8301440867123135
PIGS	185.1193743	7.540084432
PIGT	3640.035874	11.830133239966607
PIGU	33.64065542	5.114394321866654
PIGV	257.3103048	8.012961388130341
PIGW	4.514340701	2.463188406350354
PIGX	43.98080975	5.491237727904427
PIGY	39.22274199	5.329939528607616
PIGY-DT	1.808737442	1.4899217690607856
PIGZ	38.98331882	5.321326322864442
PIH1D1	146.748178	7.206996529025994
PIH1D2	28.63970492	4.889459179564085
PIK3AP1	15.26669661	4.023849397811589
PIK3C2A	91.32754597	6.528689236
PIK3C2B	75.97499735	6.266318007415165
PIK3C2G	162.5517145	7.3536030724943995
PIK3C3	179.3000533	7.4942560131281555
PIK3CA	160.42545071199999	7.334724244978677
PIK3CB	121.7571151	6.939662836372307
PIK3CD	7.53952889	3.094156481226517
PIK3CD-AS1	1.517450683	1.3319635160321643
PIK3CG	18.03652491	4.250698235909477
PIK3IP1	56.5958456	5.847892848297241
PIK3IP1-DT	18.7792904	4.305918764210193
PIK3R1	341.2179089	8.41877145
PIK3R2	105.3328748	6.732443892
PIK3R3	94.00479145	6.569928371
PIK3R4	93.84543132900001	6.567506376086154
PIK3R5	87.31518831300001	6.464589667
PIK3R5-DT	0.85106383	0.8883546443369179
PIK3R6	1.8939394840000001	1.5330347535745685
PIKFYVE	122.5507518	6.948959979660679
PILRA	30.39685748	4.9725482614914664
PILRB	491.6410139	8.944392931500005
PIM1	23.05410512	4.588211223074478
PIM2	38.84591931	5.316360077756187
PIM3	57.03963255	5.858966480691054
PIMREG	11.63905512	3.6598167085797564
PIMREGP1	11.36363636	3.628031222
PIMREGP4	1.267427123	1.1810561820763517
PIN1	148.5549498	7.2245318499465006
PIN1-DT	3.20855615	2.0733253657115074
PIN4	51.26317521	5.707722872173215
PIN4P1	20.2020202	4.406129831
PINK1	55.03771637	5.808326259635302
PINK1-AS	20.97095523	4.457525689984263
PINLYP	12.29495942	3.7328074688993396
PINX1	4.046565029	2.335301743948059
PIP	2.087955109	1.6266517796481468
PIP4K2A	57.88782379	5.879897454
PIP4K2B	3.686724957	2.228580131958988
PIP4K2C	104.917667	6.726799440234613
PIP4P1	117.0276939	6.882981601
PIP4P2	42.7923646	5.452607445998345
PIP5K1A	318.3787613	8.319124566428565
PIP5K1B	21.70259349	4.504785211532373
PIP5K1C	88.0891781	6.477178289
PIP5KL1	14.29193382	3.934698956531154
PIPOX	13.37677738	3.845668419750458
PIPSL	0.298507463	0.3768543057391926
PIR	7.6871721950000005	3.1188866345571205
PISD	457.4049687	8.840478871384203
PITHD1	48.99541391	5.643723856975453
PITPNA	68.98565924900001	6.128987424803118
PITPNA-AS1	4.897959184	2.5602158384653433
PITPNB	119.8267197	6.9167957186163305
PITPNC1	34.14158241	5.135107251701618
PITPNM1	90.45497186	6.514989697680891
PITPNM2	19.23017458	4.338436864909913
PITPNM2-AS1	7.155386412	3.0277532351798357
PITPNM3	16.03469559	4.0904042617618375
PITRM1	485.61681848300003	8.926642373435179
PITRM1-AS1	34.8445965	5.1636837468228425
PITX1	3.717011119	2.2378730016110446
PITX1-AS1	150.80079018700002	7.246035490382512
PITX2	13.92772463	3.8999223735940967
PITX3	0.618156129	0.6943508139898618
PIWIL2	0.652344304	0.724514337
PIWIL2-DT	1.505804634	1.3252739387832841
PIWIL4	10.42976851	3.514724278836027
PIWIL4-AS1	1.922224587	1.5470670604480319
PJA1	103.1190777	6.7020906275259655
PJA2	80.93755062	6.356452861501088
PJVK	29.42787184	4.927321528439807
PKD1	909.2350109	9.830095268433656
PKD1L1	4.819850569	2.5409821108431294
PKD1L1-AS1	0.653545045	0.7255623471999978
PKD1L2	0.10309860300000001	0.14156175530017012
PKD1L3	1.354688492	1.2355362144994695
PKD1P1	0.503144654	0.5879838526118838
PKD1P2	0.375869198	0.46034332151782265
PKD1P3	3.8146887630000004	2.267442540625499
PKD1P4	10.9958528	3.5844638188973508
PKD1P5	9.260326715	3.3590047656574473
PKD1P6	6.310523476999999	2.869974715429728
PKD1P6-NPIPP1	6.633516226	2.932347759
PKD2	76.74128372	6.280609026
PKD2L2	25.58605558	4.732597843494054
PKD2L2-DT	16.5242412	4.131280072080391
PKDCC	117.7105259	6.891304052016055
PKDREJ	5.207655253	2.6340484385498835
PKIA	0.898950433	0.9252022483002736
PKIA-AS1	1.2131728919999998	1.1461161581827848
PKIB	159.91638285300002	7.330167403701703
PKIG	69.86518976	6.1470052188403015
PKM	1351.215134	10.401108983762716
PKMP3	2.797202797	1.924937050948922
PKMP4	3.267973856	2.093551339
PKMYT1	215.6857993	7.759460797819114
PKN1	199.9526384	7.650711708918575
PKN2	211.8930434	7.7339849983785305
PKN2-AS1	4.125601747999999	2.357721387621697
PKN3	13.73090015	3.8807736854361052
PKNOX1	75.66240986	6.260447444464765
PKNOX2	3.802574617	2.2638080290369955
PKNOX2-DT	0.325256139	0.4062712236398069
PKP1	0.560022582	0.6415669128718923
PKP2	1.128402855	1.0897712438390992
PKP3	146.4907634	7.204480797920275
PKP4	844.3008156	9.723321031627242
PKP4-AS1	35.7546545	5.199855055009549
PKP4P1	0.46339203	0.5493163067102803
PLA1A	1.4745469	1.307164385812195
PLA2G12A	121.1547421	6.932566060159095
PLA2G12AP1	3.521126761	2.1766823677569467
PLA2G15	47.46078687	5.598745925
PLA2G1B	0.604490827	0.6821155416425067
PLA2G2A	0.918262625	0.93980025
PLA2G2C	37.0605901	5.250226024543016
PLA2G2F	0.9931423669999999	0.9950447632774693
PLA2G3	1.052262364	1.0372151788231256
PLA2G4A	2.0890962450000004	1.627184820794338
PLA2G4B	102.48168951699999	6.693231703586276
PLA2G4C	130.8721879	7.042996519483637
PLA2G4C-AS1	42.45836268	5.441561915892693
PLA2G4F	12.4994727	3.7548311506770404
PLA2G5	2.0419533850000002	1.6049980453225647
PLA2G6	466.6907084	8.869410956955253
PLA2G7	0.9273414680000001	0.9466121972421075
PLA2R1	27.52961423	4.834388334
PLAA	107.29252	6.758789785690221
PLAAT1	25.860639345000003	4.747421739521796
PLAAT3	49.16561752	5.648627004349288
PLAAT4	14.40718106	3.9455310218272155
PLAAT5	2.368003946	1.7518938286867605
PLAC1	0.206936718	0.2713500348162449
PLAC4	13.14932262	3.8226610827974903
PLAC8	2.80999504	1.9297891195632009
PLAC8L1	4.9382910980000005	2.570047816690581
PLAC9	8.907851615	3.3085722622150113
PLAG1	2.99522506	1.9982767756940254
PLAGL1	200.51731900299998	7.654760023396567
PLAGL2	29.46194226	4.9289360261917965
PLAT	762.7652677	9.576985504585892
PLAU	24.917143195999998	4.695834795976098
PLAUR	89.55219118	6.500677646852895
PLB1	5.574987964	2.7169882534477683
PLBD1	5.629197389	2.7288342107597745
PLBD1-AS1	1.40301946	1.2648483316687027
PLBD2	116.0987216	6.871581515881151
PLCB1	94.54675441	6.578134962629123
PLCB1-IT1	4.149377593	2.364398063799255
PLCB2	67.75901101	6.103476888979268
PLCB2-AS1	5.212858384	2.6352571698389884
PLCB3	30.94645234	4.997583823
PLCB4	81.56937027	6.367534797141818
PLCD1	24.50062285	4.672460580244445
PLCD3	9.667536139000001	3.415155092932154
PLCD4	178.68813172400002	7.489351312766293
PLCE1	534.1363271	9.063762657747773
PLCE1-AS1	145.4594705	7.1943576751086376
PLCE1-AS2	392.419378	8.619924209688882
PLCG1	375.5325131	8.556630635
PLCG1-AS1	47.41019665	5.5972390494677775
PLCG2	21.933066360999998	4.519357364243147
PLCH1	1.041184854	1.0294068417889626
PLCH1-AS1	0.233372229	0.30260826761550186
PLCH2	2.922578053	1.9718021547920148
PLCL1	23.40668006	4.609204159320363
PLCL2	0.442512428	0.5285837484976076
PLCXD1	5.515808883	2.7039442883950833
PLCXD2	47.89839135	5.611715099367349
PLCXD3	0.422270343	0.5081957163185419
PLCZ1	186.8948731	7.553781891696755
PLD1	52.34582423	5.737303439978429
PLD2	63.9535034	6.021335437276844
PLD3	1372.812537	10.423969439485205
PLD4	15.7063037	4.062320664784335
PLD5	3.700817802	2.232911764504211
PLD5P1	4.734110811	2.5195697847555323
PLD6	5.057126803	2.5986336138248163
PLEC	394.6856293	8.628210859416788
PLEK	8.538739691	3.253798662283526
PLEK2	13.22105594	3.829956687
PLEKHA1	102.4283081	6.692487292345785
PLEKHA2	62.50903507	5.988889945363615
PLEKHA3	39.80634668	5.350721649260383
PLEKHA4	13.13783606	3.821489412436154
PLEKHA5	182.6751471	7.521012620163536
PLEKHA6	9.209427457	3.351830057272766
PLEKHA7	167.3005872	7.394896400067952
PLEKHA8	69.58853558999999	6.141361986733707
PLEKHA8P1	9.854081536999999	3.4401657463976227
PLEKHB1	23.68268746	4.625427579322117
PLEKHB2	110.0925778	6.795618621449281
PLEKHD1	7.893999061000001	3.152832252374297
PLEKHF1	3.0135799690000002	2.004889643021386
PLEKHF2	87.60951223	6.469389675275187
PLEKHG1	34.82489626	5.162890621493032
PLEKHG2	448.5247272	8.812256666515404
PLEKHG3	105.68199340000001	6.737172877419864
PLEKHG4	54.69635652	5.799511049
PLEKHG4B	106.9005055	6.753557812788796
PLEKHG5	318.7444088	8.320775321
PLEKHG6	13.247591290999999	3.8326461316202813
PLEKHG7	1.2455767880000002	1.1670860562402543
PLEKHH1	392.899685	8.621684452859531
PLEKHH2	12.87947705	3.7948813056453483
PLEKHH3	94.06727754	6.570876941107638
PLEKHJ1	149.6945578	7.235483505916113
PLEKHM1	13.04182594	3.8116586449305165
PLEKHM1P1	61.58820605	5.9678189201799094
PLEKHM2	36.50297853	5.228933275557611
PLEKHM3	19.79937184	4.378468052858771
PLEKHN1	3.8338171560000003	2.2731629027433344
PLEKHO1	127.2538062	7.002857830977047
PLEKHO2	13.63828363	3.8716744992542425
PLEKHS1	2.475402819	1.7971802041076177
PLET1	2.518098835	1.8147960134413275
PLGLB1	25.30748303	4.717401320005267
PLGLB2	6.817687754	2.9667419631444925
PLGRKT	77.89254052999999	6.301816991461531
PLIN1	4.145924138	2.363430188797729
PLIN2	17.90218314	4.240480965795623
PLIN3	22.34671541	4.5451476896943195
PLIN4	9.08840072	3.3346255818987838
PLIN5	72.02290791	6.190277215583967
PLK1	20.47882752	4.424843337143613
PLK2	5344.224597	12.384034853325858
PLK3	68.30485177	6.114884448397098
PLK4	30.23909428	4.965280720872899
PLK5	2.574152779	1.8376013044394874
PLLP	49.67637435	5.663241405162666
PLN	6.33335817	2.874474004053662
PLOD1	69.66336427	6.1428905322828395
PLOD2	64.12550942	6.025150847354962
PLOD3	213.8002817	7.746852075411655
PLP1	12.4130442	3.745564801152259
PLP2	117.470013	6.8883781213518605
PLPBP	34.06419437	5.131926676038375
PLPP1	109.1615241	6.783476613991875
PLPP2	223.3072147	7.809332214
PLPP3	41.92710532	5.423816986588704
PLPP4	0.5056523390000001	0.5903886845495154
PLPP5	547.1787818	9.098502677
PLPP6	34.7386172	5.159411909532671
PLPP7	6.614317719	2.928714769803306
PLPPR2	135.2108185	7.089697483344988
PLPPR3	19.76097602	4.3758023642259225
PLPPR4	4.657342172	2.5001244318829716
PLRG1	173.0505866	7.443362866352809
PLS1	25.16497522	4.709564987510923
PLS1-AS1	1.019367992	1.0139038387809443
PLS3	33.20721022	5.096228544249699
PLS3-AS1	0.184519609	0.24430208171271184
PLSCR1	246.1130345	7.949027300165678
PLSCR2	2.3790731320000003	1.7566275745419622
PLSCR3	40.4201355	5.372260367848125
PLSCR4	69.40302768	6.1375655681595855
PLTP	23.46986002	4.612933943499432
PLVAP	46.58691368	5.572492984167923
PLXDC1	119.59746392400001	6.914055758515715
PLXDC2	147.009141	7.209542468694496
PLXNA1	82.01679220999999	6.375331281801962
PLXNA2	151.690111	7.254462818649387
PLXNA3	69.0504409	6.130322225864241
PLXNA4	0.482838314	0.568361298
PLXNB1	537.748955	9.073469355710396
PLXNB2	342.0836226	8.422416449032962
PLXNB3	118.0391181	6.895291932879534
PLXNC1	54.18050998	5.786086885020587
PLXND1	991.2052111	9.954494724100618
PM20D1	7.634330464	3.110084311
PM20D2	4.612782533	2.488716163229967
PMAIP1	24.72005759	4.684821968
PMCH	5.818181818	2.7693870718201117
PMCHL2	12.22081979	3.7247397325303244
PMEL	21.83864904	4.513405409
PMEPA1	107.5043281	6.761608780468355
PMF1	106.6625816	6.750373114895861
PMF1-BGLAP	64.06520143	6.023814253530068
PMFBP1	1.625672883	1.3926871906139098
PML	257.1547181	8.012092155074251
PMM1	42.63167147	5.447303837444731
PMM2	575.3115822	9.170705203680804
PMP22	650.4866532	9.347591812725394
PMPCA	59.82787615	5.926660727171592
PMPCB	161.9563451	7.348341717416582
PMS1	179.9895576	7.499762651771338
PMS2	21.39326524	4.484993003062842
PMS2CL	9.71079825	3.420994099569478
PMS2P1	925.9368624	9.856327263835006
PMS2P11	0.232396003	0.301465908
PMS2P12	0.555555556	0.6374299210274902
